employee_id,salary_gross,currency,pay_frequency,bonus,effective_date
12944,6504,GHS,Monthly,325,2025-12-02
12945,18612,GHS,Biweekly,2791,2025-12-02
12946,9388,GHS,Monthly,0,2025-12-02
12947,6484,GHS,Monthly,972,
12948,2720,GHS,Biweekly,0,2025-12-02
12949,9726,GHS,Monthly,0,2025-12-02
12950,1931,GHS,Monthly,193,2025-12-02
12951,6422,GHS,Biweekly,,2025-12-02
,7438,GHS,,223,2025-12-02
12953,4020,GHS,Biweekly,201,2025-12-02
12954,5811,GHS,Biweekly,290,2025-12-02
12955,6038,GHS,Monthly,181,2025-12-02
12956,2499,GHS,Monthly,74,2025-12-02
12957,4822,GHS,Biweekly,723,2025-12-02
,3614,GHS,Monthly,0,2025-12-02
12959,6266,GHS,Biweekly,939,2025-12-02
12960,1838,GHS,Biweekly,183,2025-12-02
12961,,GHS,Monthly,1348,2025-12-02
12962,4332,GHS,Monthly,0,2025-12-02
12963,8828,GHS,Biweekly,0,2025-12-02
12964,7254,GHS,Biweekly,1088,2025-12-02
12965,1424,GHS,Monthly,142,2025-12-02
12966,5297,GHS,Biweekly,529,2025-12-02
12967,2452,GHS,Biweekly,0,2025-12-02
12968,4323,GHS,Monthly,432,2025-12-02
12969,13385,GHS,Monthly,0,2025-12-02
12970,9868,GHS,Biweekly,986,
12971,1548,GHS,Monthly,232,2025-12-02
12972,8036,,Monthly,803,2025-12-02
12973,1342,GHS,Monthly,134,2025-12-02
12974,,GHS,Monthly,2717,2025-12-02
12975,4107,GHS,Biweekly,205,2025-12-02
12976,2090,,Biweekly,313,2025-12-02
12977,,GHS,Biweekly,1223,
12978,1748,GHS,Monthly,262,
12979,1571,,Biweekly,47,2025-12-02
12980,3939,GHS,Monthly,196,2025-12-02
12981,7123,,Biweekly,1068,2025-12-02
12982,1192,GHS,,59,2025-12-02
12983,2279,GHS,Monthly,341,2025-12-02
12984,3000,GHS,Monthly,450,2025-12-02
,3561,GHS,Monthly,356,2025-12-02
12986,6641,GHS,Biweekly,996,2025-12-02
12987,8523,GHS,Biweekly,1278,2025-12-02
12988,3965,GHS,Monthly,198,2025-12-02
12989,14380,GHS,,719,2025-12-02
12990,1353,GHS,Monthly,202,2025-12-02
12991,5994,GHS,Biweekly,599,2025-12-02
12992,3296,GHS,Monthly,329,
12993,11355,GHS,Biweekly,340,2025-12-02
,9999,GHS,Biweekly,0,2025-12-02
12995,2709,GHS,Biweekly,406,2025-12-02
12996,4788,GHS,Biweekly,,2025-12-02
,1392,GHS,Biweekly,69,2025-12-02
12998,12187,GHS,,365,2025-12-02
12999,7004,GHS,Biweekly,0,2025-12-02
13000,10914,GHS,Biweekly,0,2025-12-02
13001,,GHS,Monthly,621,2025-12-02
13002,6326,GHS,Monthly,0,2025-12-02
13003,3414,GHS,Biweekly,102,2025-12-02
13004,3889,GHS,Biweekly,388,2025-12-02
13005,7738,GHS,Biweekly,,2025-12-02
13006,6728,GHS,Biweekly,0,2025-12-02
13007,3580,GHS,Monthly,179,2025-12-02
13008,7225,GHS,Biweekly,361,2025-12-02
13009,3854,GHS,Biweekly,385,2025-12-02
13010,6896,GHS,Monthly,1034,2025-12-02
13011,18027,GHS,Monthly,1802,2025-12-02
13012,13538,GHS,Biweekly,0,2025-12-02
,11282,GHS,Monthly,564,2025-12-02
13014,5383,GHS,Monthly,161,2025-12-02
13015,3526,GHS,Monthly,,2025-12-02
13016,2601,GHS,Biweekly,390,2025-12-02
13017,14402,GHS,Monthly,0,2025-12-02
13018,1251,GHS,Biweekly,37,2025-12-02
13019,5997,GHS,,299,2025-12-02
13020,2426,GHS,Monthly,121,2025-12-02
13021,2078,GHS,Monthly,62,2025-12-02
13022,1591,GHS,Monthly,0,2025-12-02
13023,6751,GHS,Monthly,0,2025-12-02
13024,10710,GHS,Monthly,1071,2025-12-02
13025,3090,GHS,Biweekly,309,2025-12-02
13026,5718,GHS,Monthly,857,2025-12-02
13027,10958,GHS,Monthly,328,2025-12-02
13028,7296,GHS,Monthly,1094,2025-12-02
13029,,GHS,Biweekly,96,2025-12-02
13030,3290,GHS,Biweekly,98,2025-12-02
13031,7117,GHS,Monthly,0,2025-12-02
13032,,GHS,Monthly,502,2025-12-02
13033,,GHS,Monthly,358,2025-12-02
13034,7744,GHS,Biweekly,774,2025-12-02
13035,,GHS,Biweekly,294,2025-12-02
,6927,GHS,Biweekly,346,2025-12-02
13037,17363,GHS,Biweekly,2604,2025-12-02
13038,3575,GHS,Monthly,536,2025-12-02
13039,5972,GHS,Monthly,895,2025-12-02
13040,1999,GHS,Biweekly,0,2025-12-02
13041,8869,GHS,Biweekly,1330,2025-12-02
13042,3280,GHS,Monthly,492,2025-12-02
13043,5070,GHS,Biweekly,507,2025-12-02
13044,1627,GHS,Biweekly,0,2025-12-02
13045,4610,GHS,Biweekly,138,2025-12-02
13046,7966,GHS,Monthly,1194,2025-12-02
13047,9936,GHS,Biweekly,0,2025-12-02
13048,7550,GHS,Biweekly,,2025-12-02
13049,11315,GHS,Biweekly,,2025-12-02
13050,8625,GHS,Monthly,1293,2025-12-02
13051,5696,GHS,Biweekly,0,2025-12-02
13052,4350,GHS,Biweekly,435,2025-12-02
13053,2814,GHS,Biweekly,422,2025-12-02
13054,7748,GHS,Biweekly,0,2025-12-02
13055,2820,GHS,Monthly,0,2025-12-02
13056,8529,GHS,Biweekly,426,2025-12-02
13057,16259,GHS,Biweekly,487,2025-12-02
13058,12323,GHS,Biweekly,1232,2025-12-02
,5036,GHS,Biweekly,251,2025-12-02
13060,3739,GHS,Monthly,373,2025-12-02
13061,6647,GHS,Biweekly,664,2025-12-02
,5201,GHS,Biweekly,260,2025-12-02
13063,15302,GHS,Monthly,2295,2025-12-02
13064,9409,GHS,Biweekly,282,2025-12-02
13065,8228,GHS,Monthly,246,2025-12-02
13066,5892,GHS,Biweekly,0,2025-12-02
13067,3219,GHS,Biweekly,96,2025-12-02
13068,2642,GHS,Biweekly,132,2025-12-02
13069,7054,GHS,Biweekly,0,2025-12-02
,7529,GHS,Biweekly,376,2025-12-02
13071,3215,GHS,Monthly,482,2025-12-02
13072,5009,GHS,Biweekly,150,2025-12-02
13073,1670,GHS,Monthly,83,2025-12-02
13074,2722,GHS,Biweekly,0,2025-12-02
13075,2675,GHS,Monthly,80,2025-12-02
13076,2497,GHS,Biweekly,124,2025-12-02
13077,3871,GHS,Biweekly,0,2025-12-02
13078,950,GHS,Biweekly,28,2025-12-02
13079,6292,GHS,Biweekly,314,2025-12-02
13080,4059,GHS,Biweekly,202,2025-12-02
13081,12343,GHS,,1851,
13082,7440,GHS,Monthly,223,2025-12-02
,4092,GHS,Monthly,613,2025-12-02
13084,7924,GHS,Monthly,792,2025-12-02
13085,9495,GHS,Monthly,949,2025-12-02
13086,3828,GHS,Biweekly,,
13087,11932,GHS,Biweekly,1789,2025-12-02
13088,11870,GHS,Monthly,356,2025-12-02
13089,4854,GHS,Biweekly,242,2025-12-02
13090,5588,GHS,Biweekly,0,2025-12-02
13091,8996,GHS,Biweekly,899,2025-12-02
,,GHS,Monthly,756,2025-12-02
,11195,GHS,Monthly,1119,2025-12-02
13094,7216,GHS,Monthly,721,2025-12-02
13095,4319,GHS,Biweekly,,2025-12-02
13096,3516,GHS,Biweekly,351,2025-12-02
13097,10929,GHS,Monthly,1639,2025-12-02
13098,6496,GHS,Monthly,0,2025-12-02
13099,16395,GHS,Biweekly,819,2025-12-02
13100,2242,GHS,Monthly,112,2025-12-02
13101,4331,,Monthly,649,2025-12-02
13102,7699,GHS,Biweekly,384,2025-12-02
13103,5070,GHS,Monthly,253,2025-12-02
13104,9267,GHS,,278,2025-12-02
13105,7236,GHS,Monthly,361,2025-12-02
13106,9865,GHS,Monthly,986,2025-12-02
13107,3318,GHS,,497,2025-12-02
13108,,GHS,Biweekly,0,2025-12-02
13109,1898,GHS,Monthly,189,2025-12-02
13110,9279,,Biweekly,927,2025-12-02
13111,9980,GHS,Biweekly,0,2025-12-02
13112,11209,GHS,Monthly,560,2025-12-02
13113,3089,GHS,Biweekly,308,2025-12-02
,4145,GHS,Monthly,0,2025-12-02
13115,6310,GHS,Monthly,631,2025-12-02
13116,5873,GHS,Monthly,587,2025-12-02
13117,7507,GHS,Monthly,375,2025-12-02
13118,,GHS,Monthly,544,2025-12-02
13119,3756,GHS,Biweekly,375,2025-12-02
13120,6801,GHS,Monthly,340,2025-12-02
13121,1918,GHS,Biweekly,57,2025-12-02
13122,7460,GHS,Monthly,746,2025-12-02
13123,1121,GHS,Monthly,168,2025-12-02
13124,3966,,Biweekly,0,2025-12-02
13125,7477,GHS,Biweekly,0,2025-12-02
13126,6118,GHS,Biweekly,0,2025-12-02
13127,8013,GHS,Monthly,400,2025-12-02
13128,3560,GHS,Biweekly,534,
13129,2865,GHS,Monthly,429,2025-12-02
13130,8006,GHS,Monthly,800,2025-12-02
13131,6627,GHS,Monthly,994,2025-12-02
13132,18628,GHS,Monthly,1862,2025-12-02
13133,14995,GHS,Biweekly,1499,2025-12-02
13134,16147,GHS,Monthly,0,2025-12-02
13135,10212,GHS,Monthly,510,2025-12-02
13136,8489,GHS,Monthly,1273,2025-12-02
13137,5268,GHS,Biweekly,790,2025-12-02
13138,6784,GHS,Biweekly,,2025-12-02
13139,2392,GHS,Monthly,71,2025-12-02
13140,9392,GHS,Monthly,1408,2025-12-02
13141,13171,GHS,Biweekly,0,2025-12-02
13142,5312,GHS,Biweekly,265,2025-12-02
13143,4990,GHS,Monthly,0,2025-12-02
13144,3438,GHS,Biweekly,0,2025-12-02
13145,1633,GHS,Biweekly,,2025-12-02
13146,3228,GHS,,484,2025-12-02
13147,13905,GHS,Biweekly,,2025-12-02
13148,6224,GHS,Monthly,186,2025-12-02
13149,1794,GHS,Biweekly,53,2025-12-02
13150,6548,GHS,Monthly,,2025-12-02
13151,8691,GHS,Monthly,260,2025-12-02
13152,9908,GHS,Monthly,990,2025-12-02
13153,,GHS,Biweekly,,2025-12-02
13154,6609,GHS,Monthly,330,2025-12-02
13155,2771,GHS,Monthly,277,2025-12-02
13156,11550,GHS,Monthly,1732,2025-12-02
13157,1910,GHS,Monthly,191,2025-12-02
13158,6273,GHS,Biweekly,188,2025-12-02
13159,4732,GHS,Biweekly,141,2025-12-02
13160,3051,GHS,,152,2025-12-02
13161,6501,GHS,Monthly,325,2025-12-02
13162,10582,GHS,Monthly,1058,2025-12-02
13163,4611,GHS,Monthly,230,
13164,9752,GHS,Biweekly,487,2025-12-02
13165,5478,GHS,Biweekly,164,2025-12-02
,7976,GHS,Monthly,797,2025-12-02
13167,10011,GHS,Biweekly,0,2025-12-02
13168,3648,GHS,Biweekly,364,2025-12-02
13169,2703,GHS,Monthly,135,2025-12-02
13170,8411,GHS,Monthly,252,2025-12-02
13171,5627,GHS,Monthly,281,2025-12-02
13172,16995,,Monthly,0,2025-12-02
13173,3756,GHS,Biweekly,375,2025-12-02
13174,,GHS,Monthly,435,2025-12-02
13175,3649,GHS,Biweekly,182,2025-12-02
13176,13988,GHS,Biweekly,419,2025-12-02
13177,1294,GHS,Biweekly,0,2025-12-02
13178,2152,GHS,Monthly,322,2025-12-02
13179,5392,GHS,Biweekly,,2025-12-02
13180,3739,GHS,Biweekly,,2025-12-02
13181,11184,GHS,Monthly,1677,2025-12-02
13182,8648,GHS,Biweekly,1297,2025-12-02
13183,11380,GHS,Biweekly,569,2025-12-02
13184,8969,GHS,Monthly,1345,2025-12-02
13185,7281,GHS,,364,2025-12-02
13186,15600,GHS,Biweekly,,2025-12-02
13187,16868,GHS,Biweekly,1686,2025-12-02
,2875,GHS,,431,2025-12-02
13189,11165,GHS,,1116,2025-12-02
13190,4628,GHS,Biweekly,462,2025-12-02
13191,4903,GHS,Monthly,0,2025-12-02
13192,11736,GHS,Biweekly,1760,2025-12-02
13193,8908,GHS,Monthly,267,2025-12-02
,4932,GHS,Biweekly,493,2025-12-02
13195,4701,GHS,Biweekly,235,2025-12-02
13196,2363,GHS,Monthly,70,2025-12-02
13197,16041,GHS,,0,2025-12-02
13198,3796,GHS,Monthly,113,2025-12-02
13199,4816,GHS,Biweekly,144,2025-12-02
,5344,GHS,Biweekly,160,2025-12-02
13201,2449,GHS,Biweekly,0,2025-12-02
13202,5017,GHS,,752,2025-12-02
13203,13966,GHS,Biweekly,698,2025-12-02
13204,12057,GHS,Biweekly,602,2025-12-02
13205,3799,GHS,Monthly,569,2025-12-02
13206,7169,GHS,Monthly,1075,2025-12-02
13207,8964,GHS,Biweekly,268,
13208,3340,GHS,Biweekly,167,2025-12-02
13209,3895,GHS,,0,2025-12-02
13210,11676,GHS,,350,2025-12-02
13211,7508,,Biweekly,0,2025-12-02
13212,6659,GHS,Monthly,665,2025-12-02
13213,7849,GHS,Biweekly,392,2025-12-02
13214,12231,GHS,Biweekly,0,2025-12-02
,7161,GHS,Monthly,1074,2025-12-02
13216,3153,GHS,Monthly,315,2025-12-02
13217,10019,,Biweekly,1001,2025-12-02
13218,9244,GHS,Monthly,0,2025-12-02
13219,14350,GHS,Monthly,0,2025-12-02
13220,2108,GHS,Monthly,63,2025-12-02
13221,5326,GHS,Monthly,159,2025-12-02
13222,12580,GHS,Monthly,377,2025-12-02
13223,2921,GHS,Monthly,146,
13224,2451,GHS,Biweekly,0,2025-12-02
13225,15014,GHS,Monthly,2252,2025-12-02
13226,2114,GHS,Monthly,63,2025-12-02
13227,8880,GHS,Biweekly,444,2025-12-02
,2456,GHS,Monthly,122,2025-12-02
13229,5352,GHS,Monthly,535,2025-12-02
13230,2152,GHS,Monthly,215,2025-12-02
13231,3091,GHS,Biweekly,154,2025-12-02
13232,6814,GHS,Biweekly,204,2025-12-02
13233,1662,GHS,Monthly,83,2025-12-02
13234,7027,GHS,Monthly,351,2025-12-02
13235,11297,GHS,Biweekly,1129,2025-12-02
13236,6087,GHS,,608,2025-12-02
13237,6128,,Monthly,,2025-12-02
13238,17236,GHS,Monthly,,2025-12-02
13239,4588,GHS,Monthly,688,2025-12-02
13240,5926,GHS,Biweekly,177,2025-12-02
13241,13772,GHS,Monthly,688,2025-12-02
13242,6209,GHS,Biweekly,186,2025-12-02
13243,4999,GHS,Biweekly,249,2025-12-02
13244,,GHS,Monthly,672,2025-12-02
,4320,GHS,Biweekly,129,2025-12-02
13246,11847,GHS,Monthly,1777,2025-12-02
13247,2377,GHS,Biweekly,0,2025-12-02
13248,4192,GHS,Biweekly,0,2025-12-02
13249,8950,GHS,Monthly,268,2025-12-02
13250,14699,GHS,Monthly,2204,2025-12-02
13251,11840,GHS,Biweekly,592,2025-12-02
13252,5128,GHS,Biweekly,153,
13253,9112,GHS,Biweekly,911,2025-12-02
13254,1787,GHS,Monthly,178,2025-12-02
13255,3925,GHS,Biweekly,117,2025-12-02
13256,7228,GHS,Monthly,361,2025-12-02
13257,12103,GHS,Monthly,1815,2025-12-02
13258,3390,GHS,Biweekly,508,2025-12-02
13259,9833,GHS,Monthly,1474,2025-12-02
13260,6604,GHS,Monthly,330,2025-12-02
13261,7913,GHS,Biweekly,1186,2025-12-02
13262,8092,GHS,Biweekly,1213,2025-12-02
13263,12516,GHS,Monthly,1877,2025-12-02
13264,8475,GHS,Monthly,0,2025-12-02
13265,11425,GHS,Biweekly,1713,2025-12-02
13266,,GHS,Biweekly,896,2025-12-02
13267,6265,,Monthly,0,2025-12-02
13268,7327,GHS,Monthly,0,2025-12-02
13269,6548,GHS,Biweekly,196,2025-12-02
13270,8392,GHS,Biweekly,419,2025-12-02
13271,2546,GHS,,254,2025-12-02
13272,3832,GHS,Monthly,383,2025-12-02
13273,4248,GHS,Biweekly,127,2025-12-02
13274,4278,GHS,Monthly,128,2025-12-02
13275,6118,GHS,Monthly,0,2025-12-02
13276,13814,GHS,Biweekly,2072,2025-12-02
13277,5884,GHS,Biweekly,588,2025-12-02
13278,6405,GHS,Biweekly,320,2025-12-02
13279,,GHS,Monthly,0,
13280,3803,GHS,Monthly,114,2025-12-02
13281,7777,GHS,Biweekly,777,2025-12-02
13282,17157,GHS,Biweekly,,2025-12-02
13283,9014,GHS,Biweekly,1352,2025-12-02
13284,2749,GHS,Biweekly,82,2025-12-02
13285,4422,GHS,Monthly,221,2025-12-02
13286,1670,GHS,Biweekly,0,2025-12-02
13287,4873,GHS,Biweekly,487,2025-12-02
13288,8068,GHS,Monthly,0,2025-12-02
13289,1640,GHS,Biweekly,49,2025-12-02
13290,5217,GHS,Biweekly,782,2025-12-02
,5645,GHS,Biweekly,846,2025-12-02
13292,6791,GHS,Biweekly,679,2025-12-02
13293,,,Biweekly,363,2025-12-02
,7535,GHS,Monthly,376,2025-12-02
13295,7449,GHS,Monthly,223,2025-12-02
,4507,GHS,Biweekly,225,2025-12-02
13297,4637,,Monthly,139,2025-12-02
13298,2993,GHS,Biweekly,149,2025-12-02
13299,7793,GHS,Monthly,779,2025-12-02
13300,11622,GHS,Monthly,0,2025-12-02
13301,9348,GHS,Biweekly,0,2025-12-02
13302,1619,GHS,Monthly,242,2025-12-02
13303,3911,GHS,Biweekly,0,2025-12-02
13304,1940,GHS,Monthly,97,2025-12-02
13305,6841,GHS,Biweekly,0,2025-12-02
13306,1120,GHS,Monthly,0,2025-12-02
13307,5030,GHS,Biweekly,503,2025-12-02
13308,2337,GHS,Biweekly,350,2025-12-02
13309,6072,GHS,Biweekly,607,2025-12-02
13310,2545,GHS,Monthly,76,2025-12-02
13311,17734,GHS,Biweekly,1773,2025-12-02
13312,5892,GHS,Biweekly,176,2025-12-02
13313,5097,GHS,Monthly,152,2025-12-02
13314,5339,GHS,Monthly,266,2025-12-02
13315,2722,GHS,,0,2025-12-02
13316,6307,GHS,Monthly,315,2025-12-02
13317,4798,GHS,Biweekly,0,2025-12-02
13318,,GHS,Monthly,345,2025-12-02
13319,10063,GHS,Biweekly,301,2025-12-02
13320,8500,GHS,Monthly,425,2025-12-02
13321,9126,GHS,Monthly,912,
13322,1516,GHS,Monthly,227,2025-12-02
13323,8782,GHS,Monthly,1317,2025-12-02
13324,6026,GHS,Biweekly,180,2025-12-02
13325,17467,GHS,Biweekly,1746,2025-12-02
13326,2047,GHS,Monthly,102,2025-12-02
13327,8636,GHS,Biweekly,0,2025-12-02
13328,3220,GHS,Monthly,96,2025-12-02
,10962,GHS,Monthly,1096,2025-12-02
13330,12447,GHS,Monthly,1244,2025-12-02
13331,7891,GHS,Biweekly,0,2025-12-02
13332,1787,GHS,Biweekly,0,2025-12-02
13333,7676,GHS,Monthly,230,2025-12-02
13334,8736,GHS,Monthly,873,2025-12-02
13335,6450,GHS,Monthly,322,2025-12-02
13336,7283,GHS,Biweekly,728,2025-12-02
13337,1534,GHS,Biweekly,230,2025-12-02
13338,3873,GHS,Monthly,193,
13339,7729,GHS,Biweekly,772,2025-12-02
13340,4299,GHS,Biweekly,128,2025-12-02
13341,,GHS,Monthly,799,2025-12-02
13342,13652,GHS,Monthly,409,2025-12-02
13343,,GHS,Biweekly,0,2025-12-02
13344,10219,GHS,Monthly,306,2025-12-02
13345,1692,GHS,Monthly,0,2025-12-02
13346,3918,GHS,Biweekly,195,
13347,8555,GHS,Biweekly,855,2025-12-02
13348,10189,GHS,,509,2025-12-02
13349,3806,GHS,Monthly,114,2025-12-02
,2259,GHS,Monthly,112,2025-12-02
13351,6482,GHS,Monthly,648,2025-12-02
13352,9568,GHS,Biweekly,478,2025-12-02
13353,1446,GHS,Biweekly,43,2025-12-02
13354,7265,GHS,Monthly,217,2025-12-02
13355,12022,GHS,Monthly,601,2025-12-02
13356,3430,,Monthly,514,2025-12-02
13357,4093,GHS,Monthly,204,2025-12-02
13358,3267,,Biweekly,0,2025-12-02
13359,4637,GHS,Monthly,231,2025-12-02
,6090,GHS,Biweekly,609,2025-12-02
13361,2752,GHS,Biweekly,82,2025-12-02
13362,6931,GHS,Monthly,693,2025-12-02
13363,3923,GHS,Biweekly,0,2025-12-02
13364,11456,GHS,Monthly,343,2025-12-02
13365,5640,GHS,Monthly,169,2025-12-02
13366,1996,GHS,Monthly,,2025-12-02
13367,5384,GHS,Biweekly,807,
13368,11563,GHS,Biweekly,346,2025-12-02
13369,7547,GHS,Biweekly,226,2025-12-02
13370,,GHS,Biweekly,197,2025-12-02
13371,7577,GHS,Monthly,378,2025-12-02
13372,14544,GHS,Biweekly,436,2025-12-02
13373,9510,GHS,Biweekly,0,2025-12-02
13374,7201,GHS,Biweekly,720,2025-12-02
13375,3284,GHS,Biweekly,328,2025-12-02
13376,1730,,Monthly,51,2025-12-02
13377,12270,GHS,Biweekly,0,2025-12-02
13378,5169,GHS,Monthly,0,2025-12-02
13379,,GHS,Biweekly,439,2025-12-02
13380,7967,GHS,Monthly,239,2025-12-02
13381,3330,GHS,Monthly,166,2025-12-02
13382,4601,GHS,Monthly,460,2025-12-02
13383,3457,GHS,Monthly,345,2025-12-02
13384,3168,,Monthly,158,2025-12-02
13385,3497,GHS,Monthly,,2025-12-02
13386,10099,GHS,Monthly,504,2025-12-02
13387,2361,GHS,Biweekly,354,2025-12-02
13388,5833,GHS,Biweekly,583,2025-12-02
13389,8875,GHS,Monthly,887,2025-12-02
13390,13756,,Monthly,,2025-12-02
,5468,,Biweekly,273,2025-12-02
13392,3992,GHS,Biweekly,119,2025-12-02
13393,4433,GHS,Biweekly,443,2025-12-02
13394,7004,,Biweekly,700,2025-12-02
13395,3833,GHS,Monthly,383,2025-12-02
13396,6664,GHS,,999,2025-12-02
13397,4148,GHS,Monthly,0,2025-12-02
13398,,GHS,Monthly,97,2025-12-02
13399,2937,GHS,,293,2025-12-02
13400,1334,GHS,Monthly,133,2025-12-02
13401,2400,GHS,Biweekly,240,2025-12-02
13402,7327,GHS,Biweekly,1099,2025-12-02
,,GHS,Biweekly,354,2025-12-02
13404,15366,GHS,Biweekly,0,2025-12-02
13405,,,Biweekly,123,2025-12-02
13406,2345,GHS,Monthly,234,2025-12-02
13407,7745,GHS,Monthly,0,2025-12-02
13408,9808,GHS,Biweekly,490,2025-12-02
13409,1568,GHS,Monthly,156,2025-12-02
,7246,GHS,Monthly,1086,2025-12-02
13411,2274,GHS,Biweekly,341,2025-12-02
13412,9022,GHS,Biweekly,451,2025-12-02
13413,2537,GHS,Monthly,126,2025-12-02
13414,1397,GHS,Biweekly,209,2025-12-02
13415,2412,GHS,Biweekly,0,2025-12-02
13416,14316,GHS,Monthly,429,2025-12-02
,9270,GHS,Biweekly,463,2025-12-02
13418,6485,,Monthly,972,2025-12-02
13419,10371,GHS,Biweekly,,2025-12-02
13420,3766,,Monthly,376,2025-12-02
13421,4105,GHS,Monthly,0,2025-12-02
13422,5342,GHS,Monthly,534,2025-12-02
13423,2625,GHS,Monthly,78,2025-12-02
13424,3168,GHS,Monthly,316,2025-12-02
13425,1476,GHS,,,2025-12-02
13426,4740,GHS,Biweekly,237,2025-12-02
,2190,GHS,Monthly,65,2025-12-02
13428,7660,GHS,Monthly,766,2025-12-02
13429,,GHS,,105,2025-12-02
13430,17545,GHS,Monthly,526,2025-12-02
13431,8070,GHS,Monthly,,2025-12-02
13432,4516,,Biweekly,135,2025-12-02
13433,1617,GHS,Monthly,0,2025-12-02
13434,4760,GHS,Biweekly,714,2025-12-02
13435,3091,,Biweekly,92,2025-12-02
13436,10042,GHS,Biweekly,301,2025-12-02
13437,7927,GHS,Biweekly,792,2025-12-02
13438,12325,GHS,Monthly,1848,
13439,4822,GHS,Monthly,482,2025-12-02
,7590,GHS,Biweekly,,2025-12-02
13441,9588,GHS,Biweekly,287,2025-12-02
13442,16233,GHS,,1623,2025-12-02
13443,6744,GHS,,,2025-12-02
13444,4067,GHS,Biweekly,610,2025-12-02
13445,7640,GHS,Biweekly,764,2025-12-02
13446,3941,GHS,,0,2025-12-02
13447,2660,GHS,Biweekly,0,2025-12-02
13448,,,Biweekly,0,2025-12-02
13449,9436,GHS,Biweekly,1415,2025-12-02
13450,10617,GHS,Monthly,1592,2025-12-02
13451,6853,GHS,Biweekly,1027,2025-12-02
13452,8763,GHS,Monthly,0,2025-12-02
13453,,GHS,Monthly,1074,2025-12-02
13454,2424,GHS,Monthly,72,2025-12-02
13455,1460,GHS,Biweekly,219,2025-12-02
13456,4713,GHS,Monthly,141,2025-12-02
13457,5395,GHS,Monthly,0,2025-12-02
13458,2075,GHS,Biweekly,207,2025-12-02
13459,,GHS,Monthly,198,2025-12-02
13460,7591,GHS,Monthly,379,2025-12-02
13461,7344,GHS,Biweekly,367,2025-12-02
13462,3842,GHS,Biweekly,192,2025-12-02
13463,3884,GHS,Biweekly,116,2025-12-02
13464,1913,GHS,Monthly,286,2025-12-02
13465,10675,GHS,Monthly,1601,2025-12-02
13466,5060,GHS,Biweekly,759,2025-12-02
13467,9064,GHS,Monthly,453,2025-12-02
,6730,GHS,Biweekly,0,2025-12-02
13469,6177,GHS,Biweekly,185,2025-12-02
13470,5544,GHS,Monthly,277,2025-12-02
13471,8409,GHS,Biweekly,1261,2025-12-02
13472,3650,GHS,Monthly,365,2025-12-02
13473,6134,GHS,Monthly,184,2025-12-02
13474,,GHS,Monthly,337,2025-12-02
13475,18895,GHS,Biweekly,944,2025-12-02
13476,3208,GHS,Monthly,0,2025-12-02
13241,13772,GHS,Monthly,688,2025-12-02
12576,11064,GHS,Biweekly,,2025-12-02
12542,2619,GHS,Monthly,130,2025-12-02
11609,3582,GHS,Biweekly,179,2025-12-02
12348,8619,GHS,Monthly,430,2025-12-02
12515,14914,GHS,Monthly,1491,2025-12-02
11100,2483,GHS,Biweekly,,2025-12-02
12409,2627,GHS,Biweekly,394,2025-12-02
13336,7283,GHS,Biweekly,728,2025-12-02
10675,2135,GHS,Biweekly,106,2025-12-02
10434,1891,GHS,Biweekly,0,2025-12-02
12656,11484,GHS,Monthly,574,2025-12-02
12636,5712,GHS,,171,
12774,,GHS,Biweekly,1288,2025-12-02
,2838,GHS,Monthly,0,2025-12-02
12880,9505,GHS,Monthly,1425,2025-12-02
,6090,GHS,Biweekly,609,2025-12-02
12779,4289,GHS,Biweekly,214,2025-12-02
12453,6920,GHS,,346,2025-12-02
10125,11213,GHS,Monthly,1121,
12854,12779,GHS,Biweekly,0,2025-12-02
12728,2184,GHS,Monthly,327,2025-12-02
11220,8017,GHS,Monthly,240,2025-12-02
11127,1252,GHS,Monthly,37,2025-12-02
12821,16292,GHS,Monthly,2443,2025-12-02
10939,,GHS,Biweekly,57,2025-12-02
10876,7822,GHS,Monthly,234,2025-12-02
10052,2590,GHS,Biweekly,388,2025-12-02
12408,4454,GHS,Biweekly,0,2025-12-02
10893,6068,GHS,Biweekly,303,2025-12-02
10256,3232,,Biweekly,161,2025-12-02
13396,6664,GHS,,999,2025-12-02
11350,5976,GHS,Biweekly,597,2025-12-02
11113,7769,GHS,Monthly,0,2025-12-02
11327,10099,GHS,Monthly,1009,2025-12-02
11376,9809,GHS,Monthly,1471,2025-12-02
13284,2749,GHS,Biweekly,82,2025-12-02
12170,11001,GHS,Monthly,0,2025-12-02
10032,12932,GHS,Monthly,646,2025-12-02
12499,4194,GHS,Monthly,629,2025-12-02
11589,7831,GHS,Biweekly,1174,2025-12-02
13311,17734,GHS,Biweekly,1773,2025-12-02
13021,2078,GHS,Monthly,62,2025-12-02
13123,1121,GHS,Monthly,168,2025-12-02
10133,4155,GHS,Biweekly,415,2025-12-02
12779,4289,GHS,Biweekly,214,2025-12-02
13392,3992,GHS,Biweekly,119,2025-12-02
13280,3803,GHS,Monthly,114,2025-12-02
11586,5628,GHS,Biweekly,281,2025-12-02
11832,3918,GHS,Biweekly,391,2025-12-02
12048,5245,GHS,Biweekly,524,2025-12-02
12991,5994,GHS,Biweekly,599,2025-12-02
12697,17859,GHS,Biweekly,535,2025-12-02
10435,1456,GHS,Monthly,145,2025-12-02
