review_id,employee_id,review_date,reviewer_id,rating,goals_met,promotion_recommended,comments
21313,11313,2025-05-02,13140,4,TRUE,FALSE,Strong performance; exceeds expectations.
21314,11314,2025-02-03,11272,3,TRUE,FALSE,Meets expectations; room for growth.
21315,11315,2024-05-21,13042,,TRUE,FALSE,Meets expectations; room for growth.
21316,11316,2025-07-03,11157,5,TRUE,FALSE,Outstanding contributor; top performer.
21317,11317,2024-04-20,12703,1,TRUE,FALSE,Needs improvement in key areas.
21318,11318,2025-08-19,11499,3,TRUE,FALSE,Meets expectations; room for growth.
21319,11319,2025-11-11,13115,4,FALSE,FALSE,Strong performance; exceeds expectations.
21320,11320,2024-10-07,12658,1,TRUE,FALSE,
21321,11321,2025-08-12,13145,5,TRUE,FALSE,Outstanding contributor; top performer.
21322,11322,2025-07-22,11745,3,TRUE,FALSE,Meets expectations; room for growth.
21323,11323,2024-10-10,11691,3,,FALSE,Meets expectations; room for growth.
21324,11324,2025-09-03,11283,3,TRUE,FALSE,Meets expectations; room for growth.
21325,11325,2025-04-07,12441,3,FALSE,FALSE,Meets expectations; room for growth.
21326,11326,2024-02-06,12787,3,TRUE,FALSE,Meets expectations; room for growth.
21327,11327,2025-07-19,11549,4,FALSE,FALSE,Strong performance; exceeds expectations.
21328,11328,2024-06-06,10611,3,FALSE,FALSE,Meets expectations; room for growth.
21329,11329,2024-12-12,12137,4,TRUE,FALSE,Strong performance; exceeds expectations.
21330,11330,2025-01-28,10599,3,TRUE,FALSE,Meets expectations; room for growth.
21331,11331,2024-09-04,,3,FALSE,FALSE,Meets expectations; room for growth.
21332,11332,2023-12-31,,5,TRUE,TRUE,Outstanding contributor; top performer.
21333,11333,2024-09-25,10947,,FALSE,FALSE,Outstanding contributor; top performer.
21334,11334,2025-06-04,12824,3,TRUE,FALSE,Meets expectations; room for growth.
21335,11335,2025-02-15,11604,3,TRUE,FALSE,Meets expectations; room for growth.
21336,11336,2025-07-30,10800,3,FALSE,FALSE,Meets expectations; room for growth.
21337,11337,2024-10-13,11337,4,TRUE,FALSE,Strong performance; exceeds expectations.
21338,11338,2025-11-25,10332,3,FALSE,FALSE,Meets expectations; room for growth.
21339,11339,2025-05-20,10800,5,TRUE,FALSE,Outstanding contributor; top performer.
21340,11340,2025-05-12,10004,3,FALSE,FALSE,Meets expectations; room for growth.
21341,11341,2025-11-13,12415,4,TRUE,FALSE,Strong performance; exceeds expectations.
21342,11342,2024-09-03,10127,3,FALSE,FALSE,Meets expectations; room for growth.
21343,11343,2025-03-01,13104,,,FALSE,Outstanding contributor; top performer.
21344,11344,2024-12-22,11945,5,TRUE,FALSE,Outstanding contributor; top performer.
21345,11345,2025-07-27,11873,5,FALSE,FALSE,Outstanding contributor; top performer.
21346,11346,2024-03-09,12067,3,FALSE,FALSE,Meets expectations; room for growth.
21347,11347,2024-02-05,12782,4,TRUE,FALSE,Strong performance; exceeds expectations.
21348,11348,2025-06-20,11952,3,,FALSE,
21349,11349,2025-04-20,13104,4,TRUE,FALSE,Strong performance; exceeds expectations.
21350,11350,2024-08-31,12976,5,FALSE,FALSE,Outstanding contributor; top performer.
21351,11351,2024-04-18,13245,3,TRUE,FALSE,Meets expectations; room for growth.
21352,11352,2025-03-17,12339,3,TRUE,FALSE,Meets expectations; room for growth.
21353,11353,2024-08-01,11549,3,FALSE,FALSE,Meets expectations; room for growth.
21354,11354,2024-07-15,10614,3,FALSE,FALSE,Meets expectations; room for growth.
21355,11355,,12019,,TRUE,FALSE,Strong performance; exceeds expectations.
21356,11356,2024-01-03,12001,2,FALSE,FALSE,Needs improvement in key areas.
21357,11357,2025-10-17,10443,4,TRUE,FALSE,Strong performance; exceeds expectations.
21358,11358,2025-04-27,10281,4,TRUE,FALSE,Strong performance; exceeds expectations.
21359,11359,2025-10-15,12551,5,TRUE,FALSE,Outstanding contributor; top performer.
21360,11360,2024-02-16,10589,4,TRUE,FALSE,Strong performance; exceeds expectations.
21361,11361,2025-05-01,12587,5,TRUE,TRUE,Outstanding contributor; top performer.
21362,11362,2025-08-25,12703,2,TRUE,FALSE,Needs improvement in key areas.
21363,11363,2025-04-01,12247,4,TRUE,FALSE,Strong performance; exceeds expectations.
21364,11364,2025-02-19,10995,,TRUE,FALSE,Meets expectations; room for growth.
,11365,2024-12-21,12385,3,TRUE,FALSE,Meets expectations; room for growth.
21366,11366,2025-01-25,10758,4,TRUE,FALSE,Strong performance; exceeds expectations.
21367,11367,2023-12-22,13218,4,FALSE,FALSE,Strong performance; exceeds expectations.
21368,11368,,10989,3,FALSE,FALSE,Meets expectations; room for growth.
21369,11369,2025-02-05,10803,5,,FALSE,Outstanding contributor; top performer.
21370,11370,2025-06-20,12441,3,TRUE,FALSE,Meets expectations; room for growth.
21371,11371,2025-05-22,10495,4,TRUE,,Strong performance; exceeds expectations.
21372,11372,2025-06-26,13287,3,TRUE,FALSE,Meets expectations; room for growth.
21373,11373,2024-02-09,12435,2,TRUE,FALSE,Needs improvement in key areas.
21374,11374,2025-08-13,13028,4,TRUE,FALSE,Strong performance; exceeds expectations.
21375,11375,2025-01-30,12001,3,TRUE,FALSE,Meets expectations; room for growth.
21376,11376,2025-10-28,,4,TRUE,TRUE,Strong performance; exceeds expectations.
21377,11377,2025-08-09,11104,3,TRUE,FALSE,Meets expectations; room for growth.
21378,11378,2024-03-22,10645,3,FALSE,FALSE,Meets expectations; room for growth.
21379,11379,2024-12-03,10162,4,TRUE,FALSE,
21380,11380,2025-09-21,10046,4,FALSE,FALSE,Strong performance; exceeds expectations.
21381,11381,2025-10-31,13470,3,FALSE,FALSE,Meets expectations; room for growth.
21382,11382,2024-02-13,11664,3,TRUE,FALSE,Meets expectations; room for growth.
21383,11383,2024-12-06,12133,4,TRUE,FALSE,Strong performance; exceeds expectations.
21384,11384,2024-07-26,11220,5,TRUE,FALSE,
21385,11385,2024-03-31,10947,4,FALSE,FALSE,Strong performance; exceeds expectations.
21386,11386,2024-12-11,12760,4,TRUE,FALSE,Strong performance; exceeds expectations.
21387,11387,2024-11-23,10785,3,TRUE,FALSE,Meets expectations; room for growth.
21388,11388,2025-04-25,10517,4,TRUE,FALSE,Strong performance; exceeds expectations.
21389,11389,2024-12-29,10800,3,TRUE,FALSE,Meets expectations; room for growth.
21390,11390,2025-06-28,13148,4,,FALSE,
21391,11391,2025-10-10,10331,3,TRUE,FALSE,Meets expectations; room for growth.
21392,11392,2024-07-22,10014,5,TRUE,FALSE,
,11393,2024-10-10,10099,3,FALSE,FALSE,Meets expectations; room for growth.
21394,11394,2024-01-16,12787,4,FALSE,TRUE,Strong performance; exceeds expectations.
21395,,2024-05-20,10542,3,TRUE,FALSE,Meets expectations; room for growth.
21396,11396,2025-01-31,11396,3,TRUE,FALSE,Meets expectations; room for growth.
21397,11397,2024-07-23,12495,3,FALSE,FALSE,Meets expectations; room for growth.
21398,11398,,12153,4,FALSE,FALSE,Strong performance; exceeds expectations.
21399,11399,2025-07-02,12646,4,TRUE,FALSE,Strong performance; exceeds expectations.
21400,11400,2025-02-12,10004,4,TRUE,FALSE,Strong performance; exceeds expectations.
21401,11401,2025-04-28,11150,4,FALSE,,Strong performance; exceeds expectations.
,11402,2024-03-15,13222,4,TRUE,,Strong performance; exceeds expectations.
21403,11403,2025-09-11,13195,2,FALSE,FALSE,Needs improvement in key areas.
21404,11404,2024-06-23,10095,4,TRUE,FALSE,Strong performance; exceeds expectations.
21405,11405,,12214,5,FALSE,FALSE,Outstanding contributor; top performer.
21406,,2024-06-12,13219,5,FALSE,FALSE,
21407,11407,2025-09-29,12153,1,,FALSE,Needs improvement in key areas.
21408,11408,2024-10-15,13372,5,TRUE,FALSE,Outstanding contributor; top performer.
21409,11409,2024-05-20,11944,3,FALSE,FALSE,Meets expectations; room for growth.
21410,11410,2024-03-25,11929,3,TRUE,,Meets expectations; room for growth.
21411,11411,2025-09-09,12646,5,TRUE,FALSE,Outstanding contributor; top performer.
,11412,2025-08-08,12133,4,,FALSE,Strong performance; exceeds expectations.
21413,11413,2024-08-16,11991,4,TRUE,FALSE,Strong performance; exceeds expectations.
21414,11414,2025-02-27,12408,3,TRUE,FALSE,
21415,11415,2024-04-12,12847,2,TRUE,FALSE,Needs improvement in key areas.
21416,11416,2023-12-18,11724,4,TRUE,FALSE,Strong performance; exceeds expectations.
21417,11417,,11220,4,FALSE,FALSE,
21418,11418,2024-10-29,10404,,TRUE,FALSE,Meets expectations; room for growth.
21419,11419,2024-09-04,11589,3,TRUE,FALSE,Meets expectations; room for growth.
21420,11420,2025-09-10,12495,3,FALSE,,Meets expectations; room for growth.
21421,11421,2024-06-14,12372,4,TRUE,FALSE,Strong performance; exceeds expectations.
21422,11422,2024-07-07,13245,4,TRUE,FALSE,Strong performance; exceeds expectations.
21423,11423,2024-08-18,10100,3,TRUE,FALSE,Meets expectations; room for growth.
21424,11424,2025-04-05,10090,3,TRUE,FALSE,Meets expectations; room for growth.
21425,11425,2025-04-17,12703,4,FALSE,FALSE,Strong performance; exceeds expectations.
21426,11426,2025-10-26,10798,5,TRUE,FALSE,Outstanding contributor; top performer.
21427,11427,2025-06-02,10703,4,TRUE,TRUE,Strong performance; exceeds expectations.
21428,11428,2025-07-01,10319,4,TRUE,FALSE,Strong performance; exceeds expectations.
21429,11429,2024-04-28,11675,4,TRUE,FALSE,Strong performance; exceeds expectations.
21430,11430,2025-06-03,11837,4,TRUE,FALSE,Strong performance; exceeds expectations.
21431,11431,2024-12-25,10443,3,TRUE,FALSE,Meets expectations; room for growth.
21432,11432,2024-05-15,12703,2,TRUE,FALSE,Needs improvement in key areas.
21433,11433,2025-10-09,10231,3,,FALSE,Meets expectations; room for growth.
21434,11434,2025-07-23,11072,4,FALSE,FALSE,Strong performance; exceeds expectations.
,11435,2024-03-29,12543,4,TRUE,FALSE,Strong performance; exceeds expectations.
21436,11436,2025-10-16,12441,3,FALSE,FALSE,Meets expectations; room for growth.
21437,11437,2025-07-02,12067,3,FALSE,FALSE,Meets expectations; room for growth.
21438,11438,2025-04-19,13434,4,FALSE,FALSE,Strong performance; exceeds expectations.
21439,11439,2024-06-05,13115,4,TRUE,FALSE,Strong performance; exceeds expectations.
21440,,2024-01-24,12658,5,TRUE,FALSE,Outstanding contributor; top performer.
21441,11441,2024-06-20,10041,3,TRUE,FALSE,Meets expectations; room for growth.
21442,11442,2025-06-06,12672,3,TRUE,FALSE,Meets expectations; room for growth.
21443,11443,2024-04-28,11743,3,TRUE,FALSE,Meets expectations; room for growth.
,11444,,13103,3,TRUE,FALSE,Meets expectations; room for growth.
21445,11445,2024-10-27,13470,4,TRUE,TRUE,Strong performance; exceeds expectations.
21446,11446,2024-10-28,11892,3,TRUE,FALSE,Meets expectations; room for growth.
21447,11447,2025-05-02,12375,5,TRUE,TRUE,Outstanding contributor; top performer.
21448,11448,2024-06-20,12565,4,FALSE,FALSE,Strong performance; exceeds expectations.
21449,11449,2025-01-08,12137,2,TRUE,FALSE,Needs improvement in key areas.
21450,11450,,12244,5,TRUE,FALSE,Outstanding contributor; top performer.
21451,,2024-11-15,12754,3,FALSE,FALSE,Meets expectations; room for growth.
21452,11452,,10094,4,,TRUE,Strong performance; exceeds expectations.
21453,11453,2024-10-07,,3,TRUE,FALSE,Meets expectations; room for growth.
21454,11454,,10400,,TRUE,FALSE,Meets expectations; room for growth.
21455,11455,2024-06-26,11790,3,FALSE,FALSE,Meets expectations; room for growth.
21456,11456,2024-10-14,10269,4,,TRUE,Strong performance; exceeds expectations.
21457,11457,2024-07-05,13470,4,TRUE,FALSE,Strong performance; exceeds expectations.
21458,11458,2024-09-08,11340,3,,FALSE,Meets expectations; room for growth.
21459,11459,2025-07-15,13415,,TRUE,FALSE,Meets expectations; room for growth.
21460,11460,2024-12-23,10014,4,FALSE,FALSE,
,11461,2024-02-15,10465,2,TRUE,FALSE,Needs improvement in key areas.
21462,11462,2024-03-16,12094,2,TRUE,FALSE,
21463,11463,2024-11-10,12339,3,FALSE,FALSE,Meets expectations; room for growth.
21464,11464,2024-05-27,13222,3,FALSE,,Meets expectations; room for growth.
21465,11465,2024-10-22,11508,4,FALSE,FALSE,Strong performance; exceeds expectations.
21466,11466,2024-02-14,12309,4,FALSE,FALSE,Strong performance; exceeds expectations.
21467,11467,2025-05-23,11612,,FALSE,FALSE,Meets expectations; room for growth.
21468,11468,2024-08-29,11790,4,FALSE,TRUE,Strong performance; exceeds expectations.
21469,11469,2025-09-12,11873,3,TRUE,FALSE,Meets expectations; room for growth.
21470,11470,2025-01-07,12571,4,TRUE,FALSE,
21471,,2024-10-16,10542,4,FALSE,FALSE,Strong performance; exceeds expectations.
21472,11472,2024-10-05,12205,2,TRUE,FALSE,Needs improvement in key areas.
21473,11473,2025-01-11,13028,3,TRUE,FALSE,Meets expectations; room for growth.
21474,11474,2024-11-03,11945,3,FALSE,FALSE,Meets expectations; room for growth.
21475,11475,2025-05-17,12509,3,FALSE,FALSE,Meets expectations; room for growth.
21476,11476,2025-08-08,12543,4,TRUE,FALSE,Strong performance; exceeds expectations.
21477,11477,2025-07-12,11340,4,FALSE,FALSE,Strong performance; exceeds expectations.
21478,11478,2025-02-15,12408,2,FALSE,FALSE,Needs improvement in key areas.
21479,11479,2025-10-05,12112,3,TRUE,FALSE,Meets expectations; room for growth.
21480,11480,2024-04-27,11033,4,TRUE,FALSE,Strong performance; exceeds expectations.
21481,11481,2024-02-13,11079,2,TRUE,FALSE,Needs improvement in key areas.
,11482,2025-04-26,11283,4,TRUE,TRUE,Strong performance; exceeds expectations.
21483,11483,2025-06-07,11782,,TRUE,FALSE,Strong performance; exceeds expectations.
21484,11484,2023-12-15,13115,3,TRUE,FALSE,Meets expectations; room for growth.
21485,11485,2025-04-24,12976,,FALSE,FALSE,Outstanding contributor; top performer.
21486,11486,2024-12-12,12742,,TRUE,TRUE,Strong performance; exceeds expectations.
21487,11487,2024-04-08,12522,4,FALSE,FALSE,Strong performance; exceeds expectations.
,11488,2025-11-08,10008,4,TRUE,FALSE,Strong performance; exceeds expectations.
21489,11489,2025-02-13,11150,1,,FALSE,Needs improvement in key areas.
21490,11490,2025-03-04,12658,4,FALSE,FALSE,Strong performance; exceeds expectations.
21491,11491,2025-10-13,12976,5,FALSE,FALSE,Outstanding contributor; top performer.
21492,11492,2024-03-26,10365,4,TRUE,FALSE,Strong performance; exceeds expectations.
21493,11493,2025-04-15,12214,2,TRUE,FALSE,Needs improvement in key areas.
21494,11494,2025-05-15,10206,,,FALSE,Strong performance; exceeds expectations.
21495,11495,2025-01-17,10542,3,TRUE,FALSE,Meets expectations; room for growth.
21496,11496,,13298,4,FALSE,FALSE,Strong performance; exceeds expectations.
21497,11497,2024-05-20,12244,2,,FALSE,Needs improvement in key areas.
21498,11498,2024-01-01,10989,1,TRUE,FALSE,Needs improvement in key areas.
21499,11499,2025-05-14,10090,3,FALSE,FALSE,
21500,11500,2024-08-23,10606,5,FALSE,FALSE,Outstanding contributor; top performer.
21501,11501,2023-12-14,11508,3,TRUE,FALSE,Meets expectations; room for growth.
21502,11502,2025-09-30,10103,3,TRUE,FALSE,Meets expectations; room for growth.
21503,11503,2025-09-15,11145,4,TRUE,FALSE,Strong performance; exceeds expectations.
21504,11504,2024-09-28,10331,5,TRUE,FALSE,Outstanding contributor; top performer.
21505,11505,2025-08-14,10007,,TRUE,FALSE,Meets expectations; room for growth.
21506,11506,2025-11-21,10188,,TRUE,FALSE,Strong performance; exceeds expectations.
21507,11507,2024-01-25,12522,4,FALSE,FALSE,Strong performance; exceeds expectations.
21508,11508,2024-04-19,10137,5,TRUE,FALSE,Outstanding contributor; top performer.
21509,,2024-03-07,11942,2,TRUE,FALSE,Needs improvement in key areas.
21510,11510,2024-12-16,11790,4,FALSE,FALSE,Strong performance; exceeds expectations.
21511,11511,2024-02-12,13218,4,TRUE,TRUE,Strong performance; exceeds expectations.
21512,11512,2025-10-24,11805,5,FALSE,FALSE,Outstanding contributor; top performer.
21513,11513,2023-12-29,13392,4,TRUE,TRUE,Strong performance; exceeds expectations.
21514,11514,2025-07-04,10162,,FALSE,FALSE,Meets expectations; room for growth.
21515,11515,2024-01-14,11604,,FALSE,FALSE,Meets expectations; room for growth.
21516,11516,2024-09-08,11745,,TRUE,FALSE,Strong performance; exceeds expectations.
21517,11517,2025-01-20,13470,2,TRUE,FALSE,Needs improvement in key areas.
21518,11518,2024-06-02,10798,1,TRUE,FALSE,Needs improvement in key areas.
21519,11519,2025-03-02,10100,4,TRUE,FALSE,Strong performance; exceeds expectations.
,11520,2025-07-14,11873,4,TRUE,FALSE,Strong performance; exceeds expectations.
21521,11521,2024-07-13,10255,2,TRUE,FALSE,Needs improvement in key areas.
21522,11522,2024-08-03,11952,4,FALSE,TRUE,Strong performance; exceeds expectations.
21523,11523,2025-07-22,11782,3,,FALSE,Meets expectations; room for growth.
21524,,2025-09-10,11033,4,TRUE,TRUE,Strong performance; exceeds expectations.
21525,11525,2025-09-23,13035,3,TRUE,FALSE,Meets expectations; room for growth.
21526,11526,2025-02-06,10330,2,,FALSE,Needs improvement in key areas.
21527,11527,2024-09-03,10090,4,FALSE,FALSE,Strong performance; exceeds expectations.
,11528,2025-04-01,11248,3,FALSE,FALSE,Meets expectations; room for growth.
21529,11529,2025-11-04,13042,5,TRUE,FALSE,Outstanding contributor; top performer.
21530,11530,2025-01-28,10900,5,TRUE,TRUE,Outstanding contributor; top performer.
21531,11531,2024-10-29,11220,4,TRUE,TRUE,Strong performance; exceeds expectations.
21532,11532,2025-06-24,13148,3,TRUE,FALSE,Meets expectations; room for growth.
21533,11533,,10094,4,FALSE,FALSE,Strong performance; exceeds expectations.
21534,11534,2024-08-10,11612,4,FALSE,FALSE,Strong performance; exceeds expectations.
21535,11535,2024-03-17,,5,TRUE,FALSE,Outstanding contributor; top performer.
21536,11536,2024-02-23,13103,5,TRUE,FALSE,
21537,11537,2024-10-01,13219,4,TRUE,FALSE,Strong performance; exceeds expectations.
21538,11538,2024-04-11,11729,3,TRUE,FALSE,Meets expectations; room for growth.
21539,11539,2024-05-22,12565,4,TRUE,TRUE,Strong performance; exceeds expectations.
